Date,Close_TATACHEM,Close_TATASTEEL,Close_TATACOMM,Close_TCS,Close_TATAMOTORS
1999-08-23,77.0,,,,
1999-08-24,76.15,,,,
1999-08-25,73.1,,,,
1999-08-26,74.3,,,,
1999-08-27,73.9,,,,
1999-08-30,78.05,,,,
1999-08-31,84.05,,,,
1999-09-01,82.6,,,,
1999-09-02,79.05,,,,
1999-09-03,77.2,,,,
1999-09-06,78.05,,,,
1999-09-07,76.7,,,,
1999-09-08,77.7,,,,
1999-09-09,76.85,,,,
1999-09-10,76.6,,,,
1999-09-14,73.15,,,,
1999-09-15,71.3,,,,
1999-09-16,71.8,,,,
1999-09-17,72.2,,,,
1999-09-20,70.85,,,,
1999-09-21,68.25,,,,
1999-09-22,70.35,,,,
1999-09-23,69.15,,,,
1999-09-24,69.15,,,,
1999-09-27,68.1,,,,
1999-09-28,69.65,,,,
1999-09-29,70.45,,,,
1999-09-30,69.95,,,,
1999-10-01,67.85,,,,
1999-10-04,66.95,,,,
1999-10-05,66.3,,,,
1999-10-06,66.9,,,,
1999-10-07,68.5,,,,
1999-10-08,68.25,,,,
1999-10-11,68.3,,,,
1999-10-12,66.9,,,,
1999-10-13,68.55,,,,
1999-10-14,68.05,,,,
1999-10-15,65.05,,,,
1999-10-18,64.95,,,,
1999-10-20,67.1,,,,
1999-10-21,66.45,,,,
1999-10-22,65.15,,,,
1999-10-23,65.0,,,,
1999-10-25,64.05,,,,
1999-10-26,66.45,,,,
1999-10-27,65.95,,,,
1999-10-28,64.45,,,,
1999-10-29,61.15,,,,
1999-11-01,57.85,,,,
1999-11-02,60.15,,,,
1999-11-03,58.5,,,,
1999-11-04,58.1,,,,
1999-11-05,57.65,,,,
1999-11-07,58.2,,,,
1999-11-09,58.2,,,,
1999-11-10,59.0,,,,
1999-11-11,58.2,,,,
1999-11-12,57.6,,,,
1999-11-15,57.65,,,,
1999-11-16,56.7,,,,
1999-11-17,56.9,,,,
1999-11-18,56.5,,,,
1999-11-19,54.85,,,,
1999-11-22,55.0,,,,
1999-11-24,56.4,,,,
1999-11-25,57.65,,,,
1999-11-26,57.15,,,,
1999-11-29,56.35,,,,
1999-11-30,55.6,,,,
1999-12-01,56.45,,,,
1999-12-02,56.3,,,,
1999-12-03,55.95,,,,
1999-12-06,59.75,,,,
1999-12-07,58.0,,,,
1999-12-08,56.95,,,,
1999-12-09,56.45,,,,
1999-12-10,56.1,,,,
1999-12-13,55.5,,,,
1999-12-14,52.55,,,,
1999-12-15,53.5,,,,
1999-12-16,53.85,,,,
1999-12-17,53.75,,,,
1999-12-20,54.85,,,,
1999-12-21,53.95,,,,
1999-12-22,58.25,,,,
1999-12-23,62.95,,,,
1999-12-24,67.95,,,,
1999-12-27,62.8,,,,
1999-12-28,61.05,,,,
1999-12-29,60.45,,,,
1999-12-30,59.1,,,,
2000-01-03,62.4,,,,
2000-01-04,60.55,,,,
2000-01-05,58.2,,,,
2000-01-06,60.0,,,,
2000-01-07,59.35,,,,
2000-01-10,59.75,,,,
2000-01-11,56.65,,,,
2000-01-12,58.2,,,,
2000-01-13,56.85,,,,
2000-01-14,55.55,,,,
2000-01-17,56.45,,,,
2000-01-18,56.1,,,,
2000-01-19,57.35,,,,
2000-01-20,56.45,,,,
2000-01-21,61.0,,,,
2000-01-24,60.55,,,,
2000-01-25,59.25,,,,
2000-01-27,58.9,,,,
2000-01-28,57.3,,,,
2000-01-31,55.8,,,,
2000-02-01,55.55,,,,
2000-02-02,57.95,,,,
2000-02-03,56.7,,,,
2000-02-04,54.65,,,,
2000-02-07,54.0,,,,
2000-02-08,53.1,,,,
2000-02-09,54.7,,,,
2000-02-10,54.0,,,,
2000-02-11,52.7,,,,
2000-02-14,51.3,,,,
2000-02-15,49.95,,,,
2000-02-16,50.95,,,,
2000-02-17,51.6,,,,
2000-02-18,50.65,,,,
2000-02-21,49.9,,,,
2000-02-22,49.45,,,,
2000-02-23,49.2,,,,
2000-02-24,48.15,,,,
2000-02-25,47.1,,,,
2000-02-28,50.9,,,,
2000-02-29,49.65,,,,
2000-03-01,50.0,,,,
2000-03-02,47.4,,,,
2000-03-03,45.25,,,,
2000-03-06,45.45,,,,
2000-03-07,43.9,,,,
2000-03-08,43.65,,,,
2000-03-09,44.6,,,,
2000-03-10,43.45,,,,
2000-03-13,42.25,,,,
2000-03-14,44.15,,,,
2000-03-15,46.25,,,,
2000-03-16,43.8,,,,
2000-03-21,42.2,,,,
2000-03-22,44.35,,,,
2000-03-23,43.85,,,,
2000-03-24,47.1,,,,
2000-03-27,47.55,,,,
2000-03-28,47.75,,,,
2000-03-29,51.4,,,,
2000-03-30,50.4,,,,
2000-03-31,52.25,,,,
2000-04-03,53.1,,,,
2000-04-04,49.7,,,,
2000-04-05,52.2,,,,
2000-04-06,51.95,,,,
2000-04-07,55.0,,,,
2000-04-10,53.7,,,,
2000-04-11,54.2,,,,
2000-04-12,54.25,,,,
2000-04-13,54.35,,,,
2000-04-17,53.0,,,,
2000-04-18,52.95,,,,
2000-04-19,45.95,,,,
2000-04-20,45.3,,,,
2000-04-24,44.6,,,,
2000-04-25,43.7,,,,
2000-04-26,45.3,,,,
2000-04-27,44.4,,,,
2000-04-28,43.8,,,,
2000-05-02,42.8,,,,
2000-05-03,42.15,,,,
2000-05-04,42.8,,,,
2000-05-05,42.85,,,,
2000-05-08,41.85,,,,
2000-05-09,42.15,,,,
2000-05-10,41.85,,,,
2000-05-11,41.45,,,,
2000-05-12,40.45,,,,
2000-05-15,39.75,,,,
2000-05-16,39.25,,,,
2000-05-17,40.05,,,,
2000-05-18,39.95,,,,
2000-05-19,39.5,,,,
2000-05-22,39.3,,,,
2000-05-23,39.35,,,,
2000-05-24,40.25,,,,
2000-05-25,40.8,,,,
2000-05-26,43.85,,,,
2000-05-29,44.8,,,,
2000-05-30,44.65,,,,
2000-05-31,44.05,,,,
2000-06-01,41.2,,,,
2000-06-02,41.1,,,,
2000-06-05,41.25,,,,
2000-06-06,41.5,,,,
2000-06-07,41.5,,,,
2000-06-08,41.95,,,,
2000-06-09,43.45,,,,
2000-06-12,47.1,,,,
2000-06-13,46.75,,,,
2000-06-14,46.05,,,,
2000-06-15,44.85,,,,
2000-06-16,44.9,,,,
2000-06-19,44.9,,,,
2000-06-20,45.35,,,,
2000-06-21,45.2,,,,
2000-06-22,44.35,,,,
2000-06-23,43.55,,,,
2000-06-26,43.45,,,,
2000-06-27,42.9,,,,
2000-06-28,42.85,,,,
2000-06-29,42.65,,,,
2000-06-30,41.95,,,,
2000-07-03,42.4,,,,
2000-07-04,42.15,,,,
2000-07-05,42.55,,,,
2000-07-06,42.4,,,,
2000-07-07,43.15,,,,
2000-07-10,43.0,,,,
2000-07-11,44.9,,,,
2000-07-12,46.65,,,,
2000-07-13,45.0,,,,
2000-07-14,44.1,,,,
2000-07-17,45.1,,,,
2000-07-18,44.3,,,,
2000-07-19,43.45,,,,
2000-07-20,43.1,,,,
2000-07-21,42.55,,,,
2000-07-24,40.0,,,,
2000-07-25,41.0,,,,
2000-07-26,41.55,,,,
2000-07-27,39.0,,,,
2000-07-28,38.0,,,,
2000-07-31,37.75,,,,
2000-08-01,38.25,,,,
2000-08-02,38.25,,,,
2000-08-03,37.75,,,,
2000-08-04,37.25,,,,
2000-08-07,36.05,,,,
2000-08-08,35.9,,,,
2000-08-09,35.4,,,,
2000-08-10,35.5,,,,
2000-08-11,34.9,,,,
2000-08-14,34.05,,,,
2000-08-16,34.45,,,,
2000-08-17,34.85,,,,
2000-08-18,35.25,,,,
2000-08-21,35.75,,,,
2000-08-22,36.95,,,,
2000-08-23,37.15,,,,
2000-08-24,36.25,,,,
2000-08-25,36.95,,,,
2000-08-28,39.6,,,,
2000-08-29,38.75,,,,
2000-08-30,39.0,,,,
2000-08-31,37.9,,,,
2000-09-04,39.8,,,,
2000-09-05,40.15,,,,
2000-09-06,40.45,,,,
2000-09-07,40.35,,,,
2000-09-08,39.5,,,,
2000-09-11,39.25,,,,
2000-09-12,38.0,,,,
2000-09-13,38.2,,,,
2000-09-14,38.45,,,,
2000-09-15,37.3,,,,
2000-09-18,36.3,,,,
2000-09-19,35.5,,,,
2000-09-20,36.55,,,,
2000-09-21,36.05,,,,
2000-09-22,35.1,,,,
2000-09-25,35.2,,,,
2000-09-26,34.95,,,,
2000-09-27,36.8,,,,
2000-09-28,35.6,,,,
2000-09-29,34.75,,,,
2000-10-03,34.85,,,,
2000-10-04,35.75,,,,
2000-10-05,35.25,,,,
2000-10-06,34.8,,,,
2000-10-09,34.6,,,,
2000-10-10,33.75,,,,
2000-10-11,33.7,,,,
2000-10-12,34.15,,,,
2000-10-13,33.3,,,,
2000-10-16,34.15,,,,
2000-10-17,33.1,,,,
2000-10-18,33.2,,,,
2000-10-19,33.6,,,,
2000-10-20,33.65,,,,
2000-10-23,34.8,,,,
2000-10-24,35.8,,,,
2000-10-25,37.45,,,,
2000-10-26,38.45,,,,
2000-10-27,37.95,,,,
2000-10-30,37.25,,,,
2000-10-31,37.7,,,,
2000-11-01,38.1,,,,
2000-11-02,38.5,,,,
2000-11-03,39.15,,,,
2000-11-06,42.55,,,,
2000-11-07,42.3,,,,
2000-11-08,41.1,,,,
2000-11-09,40.55,,,,
2000-11-10,39.45,,,,
2000-11-13,38.45,,,,
2000-11-14,40.1,,,,
2000-11-15,40.65,,,,
2000-11-16,41.45,,,,
2000-11-17,41.55,,,,
2000-11-20,42.35,,,,
2000-11-21,41.6,,,,
2000-11-22,41.25,,,,
2000-11-23,41.25,,,,
2000-11-24,41.0,,,,
2000-11-27,42.1,,,,
2000-11-28,43.8,,,,
2000-11-29,43.65,,,,
2000-11-30,44.35,,,,
2000-12-01,43.8,,,,
2000-12-04,46.45,,,,
2000-12-05,49.55,,,,
2000-12-06,50.05,,,,
2000-12-07,50.8,,,,
2000-12-08,51.45,,,,
2000-12-11,52.55,,,,
2000-12-12,50.65,,,,
2000-12-13,51.15,,,,
2000-12-14,53.85,,,,
2000-12-15,51.15,,,,
2000-12-18,53.7,,,,
2000-12-19,54.55,,,,
2000-12-20,53.8,,,,
2000-12-21,52.45,,,,
2000-12-22,48.3,,,,
2000-12-26,45.45,,,,
2000-12-27,47.45,,,,
2000-12-28,49.15,,,,
2000-12-29,50.55,,,,
2001-01-01,52.4,,,,
2001-01-02,54.65,,,,
2001-01-03,55.35,,,,
2001-01-04,56.9,,,,
2001-01-05,55.25,,,,
2001-01-08,52.75,,,,
2001-01-09,52.6,,,,
2001-01-10,52.4,,,,
2001-01-11,51.65,,,,
2001-01-12,51.15,,,,
2001-01-15,51.15,,,,
2001-01-16,51.9,,,,
2001-01-17,51.7,,,,
2001-01-18,51.25,,,,
2001-01-19,49.9,,,,
2001-01-22,50.75,,,,
2001-01-23,50.0,,,,
2001-01-24,52.15,,,,
2001-01-25,55.7,,,,
2001-01-29,53.8,,,,
2001-01-30,55.85,,,,
2001-01-31,54.6,,,,
2001-02-01,53.4,,,,
2001-02-02,53.25,,,,
2001-02-05,55.75,,,,
2001-02-06,57.95,,,,
2001-02-07,58.45,,,,
2001-02-08,60.15,,,,
2001-02-09,61.8,,,,
2001-02-12,61.95,,,,
2001-02-13,60.05,,,,
2001-02-14,59.6,,,,
2001-02-15,62.1,,,,
2001-02-16,57.95,,,,
2001-02-19,59.7,,,,
2001-02-20,60.4,,,,
2001-02-21,61.15,,,,
2001-02-22,58.85,,,,
2001-02-23,53.65,,,,
2001-02-26,53.25,,,,
2001-02-27,51.1,,,,
2001-02-28,51.15,,,,
2001-03-01,51.35,,,,
2001-03-02,43.3,,,,
2001-03-05,38.45,,,,
2001-03-07,41.6,,,,
2001-03-08,41.25,,,,
2001-03-09,39.95,,,,
2001-03-12,37.4,,,,
2001-03-13,33.8,,,,
2001-03-14,38.2,,,,
2001-03-15,38.3,,,,
2001-03-16,37.05,,,,
2001-03-19,37.8,,,,
2001-03-20,37.4,,,,
2001-03-21,38.0,,,,
2001-03-22,38.7,,,,
2001-03-23,37.95,,,,
2001-03-26,38.9,,,,
2001-03-27,40.25,,,,
2001-03-28,40.7,,,,
2001-03-29,40.1,,,,
2001-03-30,38.25,,,,
2001-04-02,38.3,,,,
2001-04-03,39.1,,,,
2001-04-04,39.05,,,,
2001-04-06,39.1,,,,
2001-04-09,39.3,,,,
2001-04-10,38.45,,,,
2001-04-11,38.85,,,,
2001-04-12,38.0,,,,
2001-04-16,40.6,,,,
2001-04-17,41.0,,,,
2001-04-18,42.35,,,,
2001-04-19,42.0,,,,
2001-04-20,41.7,,,,
2001-04-23,41.45,,,,
2001-04-24,41.5,,,,
2001-04-25,42.9,,,,
2001-04-26,41.55,,,,
2001-04-27,40.0,,,,
2001-04-30,39.85,,,,
2001-05-02,40.85,,,,
2001-05-03,40.3,,,,
2001-05-04,40.35,,,,
2001-05-07,40.45,,,,
2001-05-08,40.65,,,,
2001-05-09,40.6,,,,
2001-05-10,40.35,,,,
2001-05-11,39.65,,,,
2001-05-14,39.5,,,,
2001-05-15,39.15,,,,
2001-05-16,41.05,,,,
2001-05-17,41.4,,,,
2001-05-18,42.45,,,,
2001-05-21,42.65,,,,
2001-05-22,42.8,,,,
2001-05-23,44.75,,,,
2001-05-24,44.1,,,,
2001-05-25,43.9,,,,
2001-05-28,46.2,,,,
2001-05-29,45.7,,,,
2001-05-30,44.85,,,,
2001-05-31,45.9,,,,
2001-06-01,44.85,,,,
2001-06-04,46.25,,,,
2001-06-05,46.5,,,,
2001-06-06,46.8,,,,
2001-06-07,46.85,,,,
2001-06-08,47.65,,,,
2001-06-11,47.1,,,,
2001-06-12,46.75,,,,
2001-06-13,40.55,,,,
2001-06-14,39.55,,,,
2001-06-15,38.45,,,,
2001-06-18,38.0,,,,
2001-06-19,37.85,,,,
2001-06-20,37.5,,,,
2001-06-21,36.55,,,,
2001-06-22,35.6,,,,
2001-06-25,34.95,,,,
2001-06-26,35.6,,,,
2001-06-27,35.9,,,,
2001-06-28,36.05,,,,
2001-06-29,35.8,,,,
2001-07-02,36.55,,,,
2001-07-03,36.8,,,,
2001-07-04,37.1,,,,
2001-07-05,37.05,,,,
2001-07-06,36.65,,,,
2001-07-09,36.8,,,,
2001-07-10,36.75,,,,
2001-07-11,35.95,,,,
2001-07-12,36.35,,,,
2001-07-13,36.3,,,,
2001-07-16,36.55,,,,
2001-07-17,36.15,,,,
2001-07-18,36.1,,,,
2001-07-19,36.3,,,,
2001-07-20,36.1,,,,
2001-07-23,36.25,,,,
2001-07-24,36.15,,,,
2001-07-25,35.45,,,,
2001-07-26,35.6,,,,
2001-07-27,38.25,,,,
2001-07-30,40.2,,,,
2001-07-31,39.45,,,,
2001-08-01,38.8,,,,
2001-08-02,38.65,,,,
2001-08-03,38.95,,,,
2001-08-06,39.6,,,,
2001-08-07,39.25,,,,
2001-08-08,40.45,,,,
2001-08-09,41.85,,,,
2001-08-10,42.55,,,,
2001-08-13,41.55,,,,
2001-08-14,42.25,,,,
2001-08-16,42.35,,,,
2001-08-17,41.6,,,,
2001-08-20,41.3,,,,
2001-08-21,41.15,,,,
2001-08-23,41.1,,,,
2001-08-24,40.8,,,,
2001-08-27,40.75,,,,
2001-08-28,40.5,,,,
2001-08-29,40.3,,,,
2001-08-30,40.15,,,,
2001-08-31,39.5,,,,
2001-09-03,39.2,,,,
2001-09-04,39.7,,,,
2001-09-05,39.8,,,,
2001-09-06,39.65,,,,
2001-09-07,39.6,,,,
2001-09-10,39.55,,,,
2001-09-11,39.25,,,,
2001-09-12,38.25,,,,
2001-09-13,38.1,,,,
2001-09-14,36.2,,,,
2001-09-17,34.05,,,,
2001-09-18,35.0,,,,
2001-09-19,35.6,,,,
2001-09-20,36.6,,,,
2001-09-21,36.15,,,,
2001-09-24,36.9,,,,
2001-09-25,36.55,,,,
2001-09-26,36.25,,,,
2001-09-27,36.7,,,,
2001-09-28,36.85,,,,
2001-10-01,36.65,,,,
2001-10-03,36.5,,,,
2001-10-04,36.8,,,,
2001-10-05,36.7,,,,
2001-10-08,36.15,,,,
2001-10-09,36.55,,,,
2001-10-10,36.65,,,,
2001-10-11,37.35,,,,
2001-10-12,37.15,,,,
2001-10-15,37.25,,,,
2001-10-16,38.0,,,,
2001-10-17,38.55,,,,
2001-10-18,38.2,,,,
2001-10-19,38.15,,,,
2001-10-22,39.05,,,,
2001-10-23,39.3,,,,
2001-10-24,39.1,,,,
2001-10-25,39.0,,,,
2001-10-29,39.3,,,,
2001-10-30,38.55,,,,
2001-10-31,38.75,,,,
2001-11-01,38.85,,,,
2001-11-02,38.85,,,,
2001-11-05,38.75,,,,
2001-11-06,38.9,,,,
2001-11-07,38.95,,,,
2001-11-08,38.55,,,,
2001-11-09,39.0,,,,
2001-11-12,39.55,,,,
2001-11-13,40.65,,,,
2001-11-14,41.0,,,,
2001-11-15,41.05,,,,
2001-11-19,42.15,,,,
2001-11-20,41.4,,,,
2001-11-21,42.0,,,,
2001-11-22,42.1,,,,
2001-11-23,41.9,,,,
2001-11-26,41.95,,,,
2001-11-27,41.55,,,,
2001-11-28,41.0,,,,
2001-11-29,40.25,,,,
2001-12-03,40.35,,,,
2001-12-04,41.85,,,,
2001-12-05,45.0,,,,
2001-12-06,44.45,,,,
2001-12-07,42.4,,,,
2001-12-10,44.0,,,,
2001-12-11,44.4,,,,
2001-12-12,43.7,,,,
2001-12-13,42.3,,,,
2001-12-14,42.05,,,,
2001-12-18,41.75,,,,
2001-12-19,40.15,,,,
2001-12-20,39.55,,,,
2001-12-21,39.15,,,,
2001-12-24,39.1,,,,
2001-12-26,38.65,,,,
2001-12-27,38.1,,,,
2001-12-28,38.85,,,,
2001-12-31,39.7,,,,
2002-01-01,39.25,,,,
2002-01-02,39.25,,,,
2002-01-03,39.6,,,,
2002-01-04,39.8,,,,
2002-01-07,40.15,,,,
2002-01-08,39.75,,,,
2002-01-09,39.3,,,,
2002-01-10,39.2,,,,
2002-01-11,39.05,,,,
2002-01-14,39.45,,,,
2002-01-15,39.6,,,,
2002-01-16,40.15,,,,
2002-01-17,43.15,,,,
2002-01-18,42.2,,,,
2002-01-21,42.2,,,,
2002-01-22,41.9,,,,
2002-01-23,43.0,,,,
2002-01-24,41.5,,,,
2002-01-25,41.1,,,,
2002-01-28,40.75,,,,
2002-01-29,40.65,,,,
2002-01-30,40.55,,,,
2002-01-31,40.6,,,,
2002-02-01,40.55,,,,
2002-02-04,40.45,,,,
2002-02-05,40.4,,,,
2002-02-06,42.25,,,,
2002-02-07,41.25,,,,
2002-02-08,41.6,,,,
2002-02-11,42.9,,,,
2002-02-12,42.75,,,,
2002-02-13,42.65,,,,
2002-02-14,42.75,,,,
2002-02-15,43.7,,,,
2002-02-18,45.0,,,,
2002-02-19,44.3,,,,
2002-02-20,43.35,,,,
2002-02-21,44.0,,,,
2002-02-22,44.6,,,,
2002-02-25,44.35,,,,
2002-02-26,44.05,,,,
2002-02-27,43.5,,,,
2002-02-28,41.45,,,,
2002-03-01,42.25,,,,
2002-03-04,46.5,,,,
2002-03-05,46.45,,,,
2002-03-06,45.9,,,,
2002-03-07,45.35,,,,
2002-03-08,44.3,,,,
2002-03-11,43.75,,,,
2002-03-12,43.3,,,,
2002-03-13,43.3,,,,
2002-03-14,43.25,,,,
2002-03-15,44.15,,,,
2002-03-18,43.7,,,,
2002-03-19,43.35,,,,
2002-03-20,43.5,,,,
2002-03-21,43.4,,,,
2002-03-22,43.55,,,,
2002-03-26,43.3,,,,
2002-03-27,43.55,,,,
2002-03-28,43.8,,,,
2002-04-01,43.75,,,,
2002-04-02,43.65,,,,
2002-04-03,43.8,,,,
2002-04-04,44.5,,,,
2002-04-05,44.75,,,,
2002-04-08,44.9,,,,
2002-04-09,44.8,,,,
2002-04-10,44.75,,,,
2002-04-11,44.95,,,,
2002-04-12,45.75,,,,
2002-04-15,47.0,,,,
2002-04-16,46.5,,,,
2002-04-17,46.85,,,,
2002-04-18,46.5,,,,
2002-04-19,46.05,,,,
2002-04-22,45.85,,,,
2002-04-23,45.35,,,,
2002-04-24,45.5,,,,
2002-04-25,45.7,,,,
2002-04-26,45.95,,,,
2002-04-29,45.8,,,,
2002-04-30,45.75,,,,
2002-05-02,46.1,,,,
2002-05-03,47.0,,,,
2002-05-06,47.7,,,,
2002-05-07,47.25,,,,
2002-05-08,47.3,,,,
2002-05-09,47.65,,,,
2002-05-10,49.25,,,,
2002-05-13,50.45,,,,
2002-05-14,50.15,,,,
2002-05-15,49.0,,,,
2002-05-16,48.4,,,,
2002-05-17,47.75,,,,
2002-05-20,47.4,,,,
2002-05-21,47.15,,,,
2002-05-22,47.35,,,,
2002-05-23,47.5,,,,
2002-05-24,49.65,,,,
2002-05-27,50.35,,,,
2002-05-28,49.65,,,,
2002-05-29,50.3,,,,
2002-05-30,44.8,,,,
2002-05-31,44.45,,,,
2002-06-03,45.85,,,,
2002-06-04,45.55,,,,
2002-06-05,49.55,,,,
2002-06-06,49.15,,,,
2002-06-07,46.95,,,,
2002-06-10,50.55,,,,
2002-06-11,53.05,,,,
2002-06-12,53.3,,,,
2002-06-13,53.05,,,,
2002-06-14,56.85,,,,
2002-06-17,61.4,,,,
2002-06-18,60.95,,,,
2002-06-19,60.2,,,,
2002-06-20,59.85,,,,
2002-06-21,61.7,,,,
2002-06-24,60.5,,,,
2002-06-25,58.6,,,,
2002-06-26,59.35,,,,
2002-06-27,59.7,,,,
2002-06-28,59.1,,,,
2002-07-01,61.45,,,,
2002-07-02,60.15,,,,
2002-07-03,59.75,,,,
2002-07-04,59.15,,,,
2002-07-05,61.55,,,,
2002-07-08,69.25,,,,
2002-07-09,66.75,,,,
2002-07-10,66.35,,,,
2002-07-11,66.8,,,,
2002-07-12,68.3,,,,
2002-07-15,64.55,,,,
2002-07-16,64.9,,,,
2002-07-17,64.05,,,,
2002-07-18,65.1,,,,
2002-07-19,63.45,,,,
2002-07-22,59.2,,,,
2002-07-23,59.75,,,,
2002-07-24,58.7,,,,
2002-07-25,59.15,,,,
2002-07-26,55.25,,,,
2002-07-29,53.2,,,,
2002-07-30,53.65,,,,
2002-07-31,59.8,,,,
2002-08-01,58.65,,,,
2002-08-02,56.9,,,,
2002-08-05,57.7,,,,
2002-08-06,54.9,,,,
2002-08-07,56.6,,,,
2002-08-08,55.25,,,,
2002-08-09,56.55,,,,
2002-08-12,56.85,,,,
2002-08-13,57.05,,,,
2002-08-14,56.3,,,,
2002-08-16,56.45,,,,
2002-08-19,56.25,,,,
2002-08-20,56.35,,,,
2002-08-21,56.45,,,,
2002-08-22,56.3,,,,
2002-08-23,56.1,,,,
2002-08-26,56.25,,,,
2002-08-27,55.7,,,,
2002-08-28,55.55,,,,
2002-08-29,55.1,,,,
2002-08-30,55.15,,,,
2002-09-02,56.75,,,,
2002-09-03,55.85,,,,
2002-09-04,55.2,,,,
2002-09-05,55.25,,,,
2002-09-06,54.7,,,,
2002-09-09,53.75,,,,
2002-09-11,54.55,,,,
2002-09-12,54.2,,,,
2002-09-13,54.25,,,,
2002-09-16,54.05,,,,
2002-09-17,53.85,,,,
2002-09-18,53.4,,,,
2002-09-19,52.6,,,,
2002-09-20,53.8,,,,
2002-09-23,53.4,,,,
2002-09-24,52.35,,,,
2002-09-25,52.55,,,,
2002-09-26,52.95,,,,
2002-09-27,53.3,,,,
2002-09-30,53.25,,,,
2002-10-01,53.15,,,,
2002-10-03,53.15,,,,
2002-10-04,52.7,,,,
2002-10-07,52.85,,,,
2002-10-08,53.55,,,,
2002-10-09,52.7,,,,
2002-10-10,52.4,,,,
2002-10-11,50.1,,,,
2002-10-14,50.0,,,,
2002-10-16,49.8,,,,
2002-10-17,50.05,,,,
2002-10-18,49.45,,,,
2002-10-21,49.6,,,,
2002-10-22,48.4,,,,
2002-10-23,49.85,,,,
2002-10-24,49.9,,,,
2002-10-25,50.25,,,,
2002-10-28,49.95,,,,
2002-10-29,49.35,,,,
2002-10-30,47.85,,,,
2002-10-31,47.8,,,,
2002-11-01,48.6,,,,
2002-11-04,49.65,,,,
2002-11-05,49.35,,,,
2002-11-07,49.05,,,,
2002-11-08,47.8,,,,
2002-11-11,47.95,,,,
2002-11-12,48.05,,,,
2002-11-13,47.3,,,,
2002-11-14,46.9,,,,
2002-11-15,47.9,,,,
2002-11-18,49.5,,,,
2002-11-20,50.25,,,,
2002-11-21,50.4,,,,
2002-11-22,51.65,,,,
2002-11-25,52.3,,,,
2002-11-26,52.6,,,,
2002-11-27,53.0,,,,
2002-11-28,53.3,,,,
2002-11-29,54.35,,,,
2002-12-02,55.55,,,,
2002-12-03,54.1,,,,
2002-12-04,53.45,,,,
2002-12-05,54.4,,,,
2002-12-06,54.3,,,,
2002-12-09,53.7,,,,
2002-12-10,53.45,,,,
2002-12-11,53.25,,,,
2002-12-12,53.9,,,,
2002-12-13,57.15,,,,
2002-12-16,55.55,,,,
2002-12-17,55.25,,,,
2002-12-18,55.45,,,,
2002-12-19,55.1,,,,
2002-12-20,55.35,,,,
2002-12-23,55.15,,,,
2002-12-24,55.25,,,,
2002-12-26,56.45,,,,
2002-12-27,57.1,,,,
2002-12-30,57.8,,,,
2002-12-31,58.15,,,,
2003-01-01,57.65,,,,
2003-01-02,57.25,,,,
2003-01-03,57.75,,,,
2003-01-06,56.85,,,,
2003-01-07,56.45,,,,
2003-01-08,57.3,,,,
2003-01-09,58.2,,,,
2003-01-10,57.65,,,,
2003-01-13,57.25,,,,
2003-01-14,57.6,,,,
2003-01-15,59.55,,,,
2003-01-16,61.35,,,,
2003-01-17,61.65,,,,
2003-01-20,60.25,,,,
2003-01-21,60.8,,,,
2003-01-22,66.45,,,,
2003-01-23,63.4,,,,
2003-01-24,61.65,,,,
2003-01-27,58.1,,,,
2003-01-28,59.8,,,,
2003-01-29,59.5,,,,
2003-01-30,59.1,,,,
2003-01-31,58.35,,,,
2003-02-03,58.85,,,,
2003-02-04,61.0,,,,
2003-02-05,60.05,,,,
2003-02-06,60.25,,,,
2003-02-07,59.9,,,,
2003-02-10,58.85,,,,
2003-02-11,58.35,,,,
2003-02-12,58.25,,,,
2003-02-14,57.85,,,,
2003-02-17,60.35,,,,
2003-02-18,59.95,,,,
2003-02-19,61.45,,,,
2003-02-20,61.9,,,,
2003-02-21,62.25,,,,
2003-02-24,65.25,,,,
2003-02-25,64.9,,,,
2003-02-26,65.3,,,,
2003-02-27,66.55,,,,
2003-02-28,64.35,,,,
2003-03-03,64.5,,,,
2003-03-04,62.15,,,,
2003-03-05,63.1,,,,
2003-03-06,62.75,,,,
2003-03-07,61.3,,,,
2003-03-10,61.05,,,,
2003-03-11,61.2,,,,
2003-03-12,61.4,,,,
2003-03-13,61.75,,,,
2003-03-17,60.7,,,,
2003-03-19,60.1,,,,
2003-03-20,61.25,,,,
2003-03-21,62.75,,,,
2003-03-22,63.55,,,,
2003-03-24,62.05,,,,
2003-03-25,62.25,,,,
2003-03-26,62.65,,,,
2003-03-27,61.5,,,,
2003-03-28,61.85,,,,
2003-03-31,61.2,,,,
2003-04-01,62.55,,,,
2003-04-02,64.35,,,,
2003-04-03,65.45,,,,
2003-04-04,69.45,,,,
2003-04-07,69.85,,,,
2003-04-08,68.6,,,,
2003-04-09,66.25,,,,
2003-04-10,66.7,,,,
2003-04-11,66.85,,,,
2003-04-15,67.6,,,,
2003-04-16,68.85,,,,
2003-04-17,67.15,,,,
2003-04-21,67.95,,,,
2003-04-22,67.95,,,,
2003-04-23,67.15,,,,
2003-04-24,66.9,,,,
2003-04-25,66.65,,,,
2003-04-28,67.5,,,,
2003-04-29,67.15,,,,
2003-04-30,67.4,,,,
2003-05-02,69.65,,,,
2003-05-05,69.85,,,,
2003-05-06,69.0,,,,
2003-05-07,67.85,,,,
2003-05-08,67.95,,,,
2003-05-09,68.0,,,,
